Census Tract,Total Population,California County,ZIP,City,"Drinking Water
Score","Drinking Water Score
Pctl",Arsenic,"Arsenic
Pctl",Cadmium,"Cadmium
Pctl",DBCP,"DBCP
Pctl",HexChrom,"HexChrom
Pctl",Lead,"Lead
Pctl",Nitrate,"Nitrate
Pctl",Perchlorate,"Perchlorate
Pctl",TCE,"TCE
Pctl",THM,"THM
Pctl",Uranium,"Uranium
Pctl","MCL
Violations","MCL
Violations
Pctl","TCR
Violations","TCR
Violations
Pctl"
6107001400,5581,Tulare ,93221,Exeter,777.24,98.67,0.960,59.95,0,0,0.014,89.76,1.468,76.75,0.042,81.42,16.543,90.02,0.250,91.68,0,0,0.257,9.42,4.092,88.20,0.176,93.58,0.699,96.48
6037910807,5489,Los Angeles,91387,Canyon Country,426.73,61.47,1.374,70.43,0,0,0,0,0.860,72.85,0,0,8.908,75.92,0,0,0.158,81.20,18.525,38.14,4.084,88.19,0,0,0,0
6067009005,3165,Sacramento ,95827,Sacramento,692.83,95.84,0.855,54.89,<0.001,93.45,0.003,84.89,15.440,98.36,<0.001,72.69,3.660,52.62,0.001,78.16,<0.001,65.07,0.003,4.52,4.083,88.18,0,0,0,0
6037403321,6034,Los Angeles,91765,Diamond Bar,531.08,83.81,0.238,30.24,0,0,0,0,0.161,50.44,0.005,75.13,2.385,43.66,0.127,88.03,0.070,76.48,51.563,78.94,4.078,88.17,0,0,0,0
6079010300,10043,San Luis Obispo,93461,Shandon,799.95,98.91,5.177,97.06,0.016,97.02,0.130,97.00,0,0,0.120,86.68,8.629,75.44,0.011,81.79,<0.001,63.85,3.445,19.83,4.078,88.15,0,0,0.032,93.14
6071007200,6798,San Bernardino,92408,San Bernardino,658.80,94.77,0.319,33.18,0,0,0.002,81.57,0.492,67.88,0,0,16.635,90.07,0.832,95.33,0.133,79.09,13.412,29.69,4.074,88.14,0,0,0.075,93.86
6059062642,2832,Orange ,92625,Corona del Mar,277.85,37.68,0.860,55.20,0,0,0,0,0,0,0,0,4.010,60.07,0,0,0,0,48.478,74.45,4.065,88.13,0,0,0,0
6059062645,6084,Orange ,92657,Newport Coast,277.85,37.68,0.860,55.20,0,0,0,0,0,0,0,0,4.010,60.07,0,0,0,0,48.478,74.45,4.065,88.13,0,0,0,0
6059062701,2800,Orange ,92625,Corona del Mar,277.85,37.68,0.860,55.20,0,0,0,0,0,0,0,0,4.010,60.07,0,0,0,0,48.478,74.45,4.065,88.13,0,0,0,0
6059062702,4713,Orange ,92625,Corona del Mar,277.85,37.68,0.860,55.20,0,0,0,0,0,0,0,0,4.010,60.07,0,0,0,0,48.478,74.45,4.065,88.13,0,0,0,0
6059062800,4220,Orange ,92661,Newport Beach,277.85,37.68,0.860,55.20,0,0,0,0,0,0,0,0,4.010,60.07,0,0,0,0,48.478,74.45,4.065,88.13,0,0,0,0
6059062900,1626,Orange ,92663,Newport Beach,277.85,37.68,0.860,55.20,0,0,0,0,0,0,0,0,4.010,60.07,0,0,0,0,48.478,74.45,4.065,88.13,0,0,0,0
6059063004,5917,Orange ,92660,Newport Beach,277.85,37.68,0.860,55.20,0,0,0,0,0,0,0,0,4.010,60.07,0,0,0,0,48.478,74.45,4.065,88.13,0,0,0,0
6059063005,1365,Orange ,92660,Newport Beach,277.85,37.68,0.860,55.20,0,0,0,0,0,0,0,0,4.010,60.07,0,0,0,0,48.478,74.45,4.065,88.13,0,0,0,0
6059063006,2756,Orange ,92662,Newport Beach,277.85,37.68,0.860,55.20,0,0,0,0,0,0,0,0,4.010,60.07,0,0,0,0,48.478,74.45,4.065,88.13,0,0,0,0
6059063007,6958,Orange ,92660,Newport Beach,277.85,37.68,0.860,55.20,0,0,0,0,0,0,0,0,4.010,60.07,0,0,0,0,48.478,74.45,4.065,88.13,0,0,0,0
6059063008,857,Orange ,92660,Newport Beach,277.85,37.68,0.860,55.20,0,0,0,0,0,0,0,0,4.010,60.07,0,0,0,0,48.478,74.45,4.065,88.13,0,0,0,0
6059062644,8249,Orange ,92660,Newport Beach,354.94,51.30,0.860,55.05,0,0,0,0,0,0,0,0,4.012,60.10,<0.001,77.49,0,0,48.466,74.31,4.062,87.99,0,0,0,0
6059063009,1674,Orange ,92660,Newport Beach,277.26,37.42,0.860,55.06,0,0,0,0,0,0,0,0,4.006,59.92,0,0,0,0,48.465,74.30,4.061,87.97,0,0,0,0
6059062643,7246,Orange ,92657,Newport Coast,393.01,57.15,0.860,55.04,0,0,0,0,<0.001,37.97,0,0,4.013,60.11,<0.001,77.64,0,0,48.463,74.29,4.061,87.96,0,0,0,0
6037480102,4303,Los Angeles,91775,San Gabriel,388.71,56.48,0.424,36.23,0,0,0,0,3.972,91.73,0,0,18.993,92.56,0,0,<0.001,65.36,1.674,14.88,4.058,87.95,0,0,0,0
6059063010,7096,Orange ,92660,Newport Beach,314.81,44.49,0.859,54.97,0,0,0,0,<0.001,37.77,0,0,3.993,59.88,0,0,0,0,48.416,74.25,4.048,87.93,0,0,0,0
6037461501,3700,Los Angeles,91104,Pasadena,551.61,86.10,0.268,30.90,0,0,0,0,0.005,42.13,0.003,74.35,8.941,75.97,0.017,82.57,0.121,78.40,51.837,79.38,4.048,87.92,0,0,0,0
6099000805,6188,Stanislaus ,95350,Modesto,444.61,64.10,0.702,50.94,0,0,0.014,89.56,0,0,0,0,10.142,79.87,0,0,0.068,76.32,35.956,60.01,4.047,87.91,0,0,0,0
6099000910,6585,Stanislaus ,95355,Modesto,483.87,77.39,1.282,69.05,0,0,0.025,91.01,NA,NA,0,0,18.517,91.72,0,0,0.125,78.85,39.820,65.34,4.047,87.91,0,0,0,0
6099000911,4815,Stanislaus ,95355,Modesto,473.32,76.09,1.124,63.11,0,0,0.022,90.52,0,0,0,0,16.232,89.73,0,0,0.109,78.06,38.766,64.00,4.047,87.91,0,0,0,0
6099001400,6430,Stanislaus ,95350,Modesto,483.87,77.39,1.282,69.05,0,0,0.025,91.01,NA,NA,0,0,18.517,91.72,0,0,0.125,78.85,39.820,65.34,4.047,87.91,0,0,0,0
6099001700,2589,Stanislaus ,95351,Modesto,341.31,48.27,0.038,23.17,0,0,0.001,80.08,0,0,0,0,0.549,26.87,0,0,0.004,69.37,31.531,53.91,4.047,87.91,0,0,0,0
6099001800,2196,Stanislaus ,95354,Modesto,475.50,76.43,1.159,63.58,0,0,0.022,90.63,0,0,0,0,16.737,90.39,0,0,0.113,78.25,38.999,64.74,4.047,87.91,0,0,0,0
6099001200,3623,Stanislaus ,95354,Modesto,483.52,77.37,1.283,69.06,0,0,0.025,91.02,NA,NA,0,0,18.534,91.76,0,0,0.125,78.83,39.790,65.03,4.044,87.83,0,0,0,0
6065040701,2248,Riverside ,92860,Norco,652.67,94.29,0.538,42.19,0,0,0.005,85.80,0.584,70.44,0.035,80.58,10.390,81.03,0.757,95.03,0.148,79.59,13.870,30.19,4.040,87.82,0,0,0,0
6059063400,4795,Orange ,92663,Newport Beach,316.02,44.62,0.858,54.95,0,0,0,0,<0.001,39.16,0,0,3.985,59.87,0,0,0,0,48.379,74.23,4.039,87.80,0,0,0,0
6059063500,5775,Orange ,92663,Newport Beach,276.80,37.32,0.857,54.92,0,0,0,0,0,0,0,0,3.982,59.86,0,0,0,0,48.377,74.22,4.038,87.79,0,0,0,0
6065040813,6080,Riverside ,92860,Norco,651.53,94.22,0.532,42.04,0,0,0.005,86.09,0.548,69.34,0.036,80.73,9.690,78.50,0.796,95.30,0.158,81.18,14.265,30.57,4.035,87.78,0,0,0,0
6059099702,8182,Orange ,92655,Midway City,362.82,52.16,0.822,53.87,0,0,0,0,0.273,64.89,0,0,2.419,43.87,0.003,79.50,0,0,16.227,32.92,4.033,87.77,0,0,0,0
6039000202,6109,Madera ,93610,Chowchilla,902.02,99.66,1.796,75.44,0.048,98.05,0.003,83.27,4.585,93.76,0.652,96.35,14.534,88.21,0.035,84.91,0,0,0.637,11.91,4.033,87.75,0.070,93.11,<0.001,89.26
6029006401,8320,Kern ,93241,Lamont,914.61,99.71,8.557,99.05,<0.001,93.31,0.010,87.57,2.752,86.27,0.036,80.70,10.655,81.50,1.021,96.33,0,0,0.006,4.91,4.030,87.74,19.014,99.79,0.951,97.45
6071007800,4912,San Bernardino,92374,Redlands,696.84,95.94,0.831,54.31,0,0,0.005,85.78,0.369,65.79,0,0,13.603,86.88,0.811,95.31,0.346,95.16,14.656,31.01,4.023,87.73,0,0,0.196,94.86
6099000801,6216,Stanislaus ,95350,Modesto,428.58,61.64,0.586,43.52,0,0,0.011,87.87,0,0,0,0,8.491,75.24,0,0,0.056,75.86,34.987,58.38,4.020,87.71,0,0,0,0
6065042005,5102,Riverside ,92508,Riverside,651.16,94.16,0.532,42.01,0,0,0.005,86.07,0.544,69.29,0.036,80.75,9.633,78.31,0.791,95.26,0.156,81.16,14.302,30.61,4.015,87.70,0,0,0,0
6037408625,4160,Los Angeles,91745,Hacienda Heights,612.27,90.91,1.004,60.81,0,0,0,0,1.750,81.73,0.003,74.45,15.496,89.15,2.596,98.38,0.448,95.60,6.835,24.45,4.013,87.69,0,0,0,0
6065042004,3165,Riverside ,92506,Riverside,650.88,94.12,0.531,41.99,0,0,0.005,86.05,0.543,69.28,0.036,80.76,9.613,78.10,0.789,95.25,0.156,81.13,14.316,30.64,4.008,87.68,0,0,0,0
6065040703,2780,Riverside ,92860,Norco,651.05,94.14,0.532,42.02,0,0,0.005,85.93,0.545,69.31,0.036,80.74,9.653,78.44,0.786,95.24,0.155,81.12,14.294,30.60,4.005,87.66,0,0,0,0
6071007105,2715,San Bernardino,92324,Colton,569.70,87.51,0.550,42.54,0,0,0,0,1.135,75.01,0.173,88.66,22.752,95.60,0.024,83.67,0.092,77.21,3.231,19.35,4.004,87.65,0,0,0,0
6071006700,4486,San Bernardino,92324,Colton,567.91,87.38,0.562,42.87,0,0,0,0,1.135,75.24,0.177,88.80,22.868,95.70,0.007,80.74,0.094,77.51,3.232,19.42,4.004,87.64,0,0,0,0
6071007108,2202,San Bernardino,92324,Colton,567.91,87.38,0.562,42.87,0,0,0,0,1.135,75.24,0.177,88.80,22.868,95.70,0.007,80.74,0.094,77.51,3.232,19.42,4.004,87.64,0,0,0,0
6071007110,4831,San Bernardino,92324,Colton,564.67,87.11,0.351,33.90,0,0,0,0,1.135,75.24,0.111,86.34,20.890,93.87,0.312,92.28,0.059,75.99,3.232,19.42,4.004,87.64,0,0,0,0
6071012500,4268,San Bernardino,92324,Colton,567.91,87.38,0.562,42.87,0,0,0,0,1.135,75.24,0.177,88.80,22.868,95.70,0.007,80.74,0.094,77.51,3.232,19.42,4.004,87.64,0,0,0,0
6071007000,7898,San Bernardino,92324,Colton,567.69,87.35,0.562,42.83,0,0,0,0,1.135,75.25,0.177,88.76,22.867,95.67,0.007,80.70,0.094,77.52,3.232,19.36,4.004,87.59,0,0,0,0
6071006604,4278,San Bernardino,92324,Colton,567.57,87.32,0.561,42.79,0,0,0,0,1.135,75.27,0.176,88.72,22.851,95.64,0.007,80.69,0.094,77.55,3.223,19.34,4.003,87.57,0,0,0,0
6037541500,5836,Los Angeles,90222,Compton,327.91,45.92,1.317,69.82,0,0,0,0,0.102,48.56,0,0,3.401,46.67,0,0,<0.001,64.01,0.503,11.29,3.995,87.56,0,0,0,0
6065040702,2746,Riverside ,92860,Norco,650.84,94.11,0.531,41.97,0,0,0.005,86.04,0.540,69.26,0.036,80.89,9.576,78.05,0.785,95.21,0.155,81.11,14.341,30.77,3.994,87.55,0,0,0,0
6065040812,3480,Riverside ,92860,Norco,650.84,94.11,0.531,41.97,0,0,0.005,86.04,0.540,69.26,0.036,80.89,9.576,78.05,0.785,95.21,0.155,81.11,14.341,30.77,3.994,87.55,0,0,0,0
6065042003,5525,Riverside ,92504,Riverside,650.84,94.11,0.531,41.97,0,0,0.005,86.04,0.540,69.26,0.036,80.89,9.576,78.05,0.785,95.21,0.155,81.11,14.341,30.77,3.994,87.55,0,0,0,0
6065042012,6242,Riverside ,92508,Riverside,650.84,94.11,0.531,41.97,0,0,0.005,86.04,0.540,69.26,0.036,80.89,9.576,78.05,0.785,95.21,0.155,81.11,14.341,30.77,3.994,87.55,0,0,0,0
6065042013,8333,Riverside ,92508,Riverside,650.84,94.11,0.531,41.97,0,0,0.005,86.04,0.540,69.26,0.036,80.89,9.576,78.05,0.785,95.21,0.155,81.11,14.341,30.77,3.994,87.55,0,0,0,0
6065042014,10516,Riverside ,92508,Riverside,650.84,94.11,0.531,41.97,0,0,0.005,86.04,0.540,69.26,0.036,80.89,9.576,78.05,0.785,95.21,0.155,81.11,14.341,30.77,3.994,87.55,0,0,0,0
6065046601,4888,Riverside ,92860,Norco,650.84,94.11,0.531,41.97,0,0,0.005,86.04,0.540,69.26,0.036,80.89,9.576,78.05,0.785,95.21,0.155,81.11,14.341,30.77,3.994,87.55,0,0,0,0
6065980004,9,Riverside ,92507,Riverside,650.84,94.11,0.531,41.97,0,0,0.005,86.04,0.540,69.26,0.036,80.89,9.576,78.05,0.785,95.21,0.155,81.11,14.341,30.77,3.994,87.55,0,0,0,0
6065046602,3712,Riverside ,92860,Norco,650.12,93.94,0.531,41.98,0,0,0.005,85.94,0.540,69.14,0.036,80.78,9.575,77.95,0.785,95.11,0.155,81.00,14.344,30.78,3.992,87.44,0,0,0,0
6065042008,7082,Riverside ,92503,Riverside,651.53,94.21,0.533,42.08,0,0,0.005,86.08,0.538,69.12,0.038,81.12,9.603,78.09,0.785,95.23,0.155,80.97,14.898,31.42,3.980,87.43,0,0,0,0
6029005401,6099,Kern ,93555,Ridgecrest,351.09,50.90,4.697,96.77,0,0,0,0,NA,NA,0,0,5.651,67.30,0,0,0,0,0,0,3.977,87.42,15.000,99.60,0,0
6029005402,5094,Kern ,93555,Ridgecrest,351.09,50.90,4.697,96.77,0,0,0,0,NA,NA,0,0,5.651,67.30,0,0,0,0,0,0,3.977,87.42,15.000,99.60,0,0
6029005403,8379,Kern ,93555,Ridgecrest,351.09,50.90,4.697,96.77,0,0,0,0,NA,NA,0,0,5.651,67.30,0,0,0,0,0,0,3.977,87.42,15.000,99.60,0,0
6029005404,6672,Kern ,93555,Ridgecrest,351.09,50.90,4.697,96.77,0,0,0,0,NA,NA,0,0,5.651,67.30,0,0,0,0,0,0,3.977,87.42,15.000,99.60,0,0
6065045122,1427,Riverside ,92210,Indian Wells,523.21,83.43,4.682,96.69,0,0,0,0,15.100,98.29,0.002,74.08,5.640,67.23,0,0,0,0,0,0,3.976,87.37,14.949,99.55,0,0
6037461400,3204,Los Angeles,91104,Pasadena,556.37,86.32,0.269,30.95,0,0,0,0,0.002,41.50,<0.001,72.88,8.971,76.00,0.018,82.97,0.122,78.48,52.508,86.25,3.972,87.35,0,0,0,0
6019007003,7750,Fresno ,93662,Selma,503.45,80.45,1.120,63.08,0,0,0.015,89.86,1.628,78.29,0,0,14.494,88.16,0,0,0,0,0.016,5.48,3.967,87.34,0,0,0.003,91.23
6047002000,7835,Merced ,95322,Gustine,693.39,95.86,1.518,72.36,0,0,0.003,84.67,3.322,89.15,0.034,80.50,20.620,93.77,0,0,0,0,0.012,5.27,3.959,87.33,<0.001,91.11,<0.001,89.24
6037461502,6563,Los Angeles,91103,Pasadena,554.13,86.20,0.270,31.00,0,0,0,0,<0.001,40.19,<0.001,72.20,8.974,76.01,0.017,82.62,0.122,78.49,52.616,86.31,3.958,87.31,0,0,0,0
6065042505,3639,Riverside ,92553,Moreno Valley,649.64,93.90,0.531,41.85,0,0,0.005,85.89,0.533,69.05,0.037,81.00,9.501,77.54,0.777,95.09,0.153,80.96,14.599,30.96,3.956,87.30,0,0,0,0
6037460900,6998,Los Angeles,91103,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037461600,5826,Los Angeles,91103,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037461700,1385,Los Angeles,91103,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037461901,5118,Los Angeles,91103,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037461902,1654,Los Angeles,91103,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037462001,3974,Los Angeles,91104,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037462002,3942,Los Angeles,91103,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037462100,5259,Los Angeles,91104,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037462201,3788,Los Angeles,91101,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037462202,2928,Los Angeles,91101,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037462301,4655,Los Angeles,91106,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037462302,2972,Los Angeles,91106,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037462400,4229,Los Angeles,91104,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037462500,6039,Los Angeles,91104,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037462600,2324,Los Angeles,91104,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037462700,5471,Los Angeles,91106,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037462800,2915,Los Angeles,91107,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037462900,3818,Los Angeles,91107,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037463601,5714,Los Angeles,91101,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037463602,5051,Los Angeles,91105,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037463700,2236,Los Angeles,91105,Pasadena,443.16,63.94,0.270,31.28,0,0,0,0,0,0,0,0,8.976,76.27,0.017,82.91,0.123,78.78,52.648,86.64,3.954,87.29,0,0,0,0
6037463900,3456,Los Angeles,91105,Pasadena,481.79,77.11,0.270,31.02,0,0,0,0,<0.001,39.70,0,0,8.976,76.28,0.017,82.64,0.123,78.79,52.643,86.34,3.954,87.02,0,0,0,0
6037463500,5747,Los Angeles,91106,Pasadena,481.98,77.17,0.270,31.29,0,0,0,0,<0.001,39.90,0,0,8.976,76.30,0.017,82.63,0.123,78.51,52.645,86.35,3.954,87.01,0,0,0,0
6037464000,5621,Los Angeles,91106,Pasadena,484.13,77.44,0.270,30.99,0,0,0,0,0.004,42.02,0,0,8.989,76.33,0.018,82.99,0.122,78.50,52.578,86.30,3.952,86.99,0,0,0,0
6059099223,5102,Orange ,92683,Westminster,380.14,55.14,0.947,58.90,0,0,0,0,0.331,65.35,0,0,3.240,46.33,0.003,79.69,0,0,22.106,42.90,3.950,86.98,0,0,0,0
6067008910,3486,Sacramento ,95670,Rancho Cordova,736.75,97.82,0.651,46.40,0.001,94.73,0.002,81.62,12.953,97.60,0.007,75.85,7.129,72.33,0.025,83.75,0.045,75.33,4.655,22.18,3.950,86.97,0,0,0,0
6037463000,2228,Los Angeles,91107,Pasadena,482.90,77.31,0.270,30.98,0,0,0,0,0.001,40.95,0,0,8.984,76.32,0.017,82.61,0.124,78.80,52.571,86.29,3.948,86.95,0,0,0,0
6079012200,7024,San Luis Obispo,93445,Oceano,501.52,80.30,1.164,63.60,<0.001,93.72,<0.001,78.15,0,0,0,0,0.387,23.48,0,0,0,0,38.633,63.95,3.947,86.94,0,0,0.005,91.69
6079012302,5137,San Luis Obispo,93420,Arroyo Grande,569.43,87.47,5.001,96.90,0.228,99.46,0.444,99.03,NA,NA,0.195,90.86,10.551,81.40,0,0,0,0,1.665,14.86,3.944,86.93,0,0,0,0
6059099204,4729,Orange ,92683,Westminster,379.71,55.10,0.948,58.95,0,0,0,0,0.333,65.39,0,0,3.229,46.29,0.003,79.70,0,0,22.015,42.47,3.943,86.92,0,0,0,0
6037463400,5752,Los Angeles,91107,Pasadena,481.25,77.04,0.271,31.34,0,0,0,0,0.028,45.58,0,0,9.126,76.74,0.017,82.59,0.121,78.44,52.067,79.66,3.931,86.90,0,0,0,0
6037463200,3403,Los Angeles,91107,Pasadena,483.21,77.36,0.268,30.93,0,0,0,0,0.054,46.81,0,0,9.112,76.70,0.026,83.98,0.122,78.45,51.947,79.45,3.931,86.89,0,0,0,0
6065044402,6218,Riverside ,92539,Anza,670.85,95.24,1.018,61.18,0.001,94.64,<0.001,76.38,1.851,82.36,0.387,94.29,14.096,87.92,0.005,80.11,0,0,0.089,7.09,3.917,86.88,0,0,0,0
6071004001,4763,San Bernardino,92316,Bloomington,405.99,59.21,0.711,51.27,0,0,0,0,1.438,76.66,0,0,18.033,91.23,0.001,78.53,0,0,4.097,21.44,3.898,86.86,0,0,0,0
6065047201,1958,Riverside ,92241,Desert Hot Springs,439.91,63.09,0.298,32.21,0,0,0,0,14.784,97.78,0.600,95.91,2.461,44.16,0.001,78.13,0,0,0.005,4.87,3.894,86.85,0,0,0,0
6029003803,4769,Kern ,93314,Bakersfield,772.84,98.64,2.159,84.00,0,0,0.005,85.85,0.333,65.42,0.013,76.53,17.737,91.08,0.002,79.11,0,0,1.044,13.16,3.881,86.84,0.202,93.69,0.891,97.16
6073016804,7292,San Diego,92040,Lakeside,287.52,39.17,0.177,28.46,0,0,0,0,<0.001,37.76,0,0,5.819,67.68,0,0,0,0,41.088,66.81,3.881,86.82,0,0,0,0
6099003202,16007,Stanislaus ,95363,Patterson,431.07,61.88,15.878,99.80,0,0,0.002,82.46,NA,NA,0.079,84.19,7.152,72.45,0,0,0,0,0.014,5.35,3.877,86.81,0,0,0,0
6019007002,4514,Fresno ,93662,Selma,405.41,59.09,1.120,63.07,0,0,0.013,88.39,1.683,78.75,0,0,14.689,88.40,0,0,0,0,0,0,3.868,86.80,0,0,0,0
6071012400,3617,San Bernardino,92408,San Bernardino,552.46,86.11,0.346,33.81,0,0,0,0,1.136,75.30,0.036,80.68,19.953,93.35,0.060,86.35,0.155,81.01,1.767,15.18,3.863,86.79,0,0,0,0
6037481201,3598,Los Angeles,91780,Temple City,410.25,59.69,0.307,32.83,0,0,0,0,4.731,93.98,0,0,13.863,87.42,0,0,0.353,95.24,1.294,14.01,3.862,86.77,0,0,0,0
6019006900,3170,Fresno ,93616,Del Rey,651.12,94.15,0.902,57.19,0,0,0.060,95.25,0.631,70.67,0.022,78.23,10.022,79.68,0.026,84.04,0,0,0.149,7.77,3.861,86.76,0,0,0.004,91.55
6019007600,4806,Fresno ,93706,Fresno,896.27,99.65,4.388,95.80,0.016,97.03,0.030,91.82,1.817,82.30,0.048,81.76,15.881,89.48,0,0,0.011,71.33,0.489,11.09,3.858,86.75,0.070,93.10,0.513,95.83
6059001707,7482,Orange ,92833,Fullerton,502.12,80.37,0.346,33.78,0,0,0,0,0.522,68.88,0,0,10.191,80.31,0.017,82.56,0.436,95.52,31.999,54.34,3.856,86.73,0,0,0,0
6071008002,7256,San Bernardino,92374,Redlands,381.59,55.38,0,0,0,0,0.001,79.64,0,0,0,0,11.112,82.62,0.630,94.75,0,0,18.239,37.86,3.855,86.72,0,0,0,0
6071008100,3182,San Bernardino,92373,Redlands,381.59,55.38,0,0,0,0,0.001,79.64,0,0,0,0,11.112,82.62,0.630,94.75,0,0,18.239,37.86,3.855,86.72,0,0,0,0
6071008200,5147,San Bernardino,92373,Redlands,381.59,55.38,0,0,0,0,0.001,79.64,0,0,0,0,11.112,82.62,0.630,94.75,0,0,18.239,37.86,3.855,86.72,0,0,0,0
6071008402,6448,San Bernardino,92374,Redlands,381.59,55.38,0,0,0,0,0.001,79.64,0,0,0,0,11.112,82.62,0.630,94.75,0,0,18.239,37.86,3.855,86.72,0,0,0,0
6071008403,5833,San Bernardino,92374,Redlands,381.59,55.38,0,0,0,0,0.001,79.64,0,0,0,0,11.112,82.62,0.630,94.75,0,0,18.239,37.86,3.855,86.72,0,0,0,0
6071008404,2729,San Bernardino,92374,Redlands,381.59,55.38,0,0,0,0,0.001,79.64,0,0,0,0,11.112,82.62,0.630,94.75,0,0,18.239,37.86,3.855,86.72,0,0,0,0
6071008601,5618,San Bernardino,92374,Redlands,381.59,55.38,0,0,0,0,0.001,79.64,0,0,0,0,11.112,82.62,0.630,94.75,0,0,18.239,37.86,3.855,86.72,0,0,0,0
6071008705,4617,San Bernardino,92399,Yucaipa,442.82,63.54,0,0,0,0,<0.001,76.72,3.894,91.49,0,0,15.478,89.13,0.039,85.11,0,0,1.122,13.65,3.855,86.72,0,0,0,0
6071008301,6340,San Bernardino,92373,Redlands,506.39,80.98,<0.001,18.05,0,0,0.001,79.55,0.004,41.91,0,0,11.126,82.66,0.629,94.66,<0.001,65.20,18.210,37.74,3.855,86.62,0,0,0,0
6071006302,8815,San Bernardino,92404,San Bernardino,580.35,88.65,0.129,26.47,0,0,0,0,0.568,70.24,0,0,19.973,93.36,1.041,96.38,0.075,76.65,16.408,33.13,3.850,86.61,1.694,97.53,0,0
6071008302,3106,San Bernardino,92373,Redlands,518.14,82.21,0.010,19.64,0,0,0.001,79.47,0.132,49.43,0,0,11.572,83.20,0.593,94.54,0.006,70.15,17.252,35.12,3.849,86.59,0,0,0,0
6077003111,3754,San Joaquin,95207,Stockton,379.05,55.01,0.311,32.98,0,0,0,0,2.371,84.93,0,0,0.863,31.90,0,0,0.001,66.79,49.993,75.87,3.848,86.58,0,0,0,0
6071008401,9953,San Bernardino,92374,Redlands,517.07,82.16,0.008,19.54,0,0,0.001,79.50,0.109,48.75,0,0,11.521,82.99,0.602,94.57,0.005,69.98,17.376,35.18,3.846,86.57,0,0,0,0
